dataset_id,TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,ACTN_CD,ACTN_INTNL_TXT,TRAN_TYPE_CD,ACTVY_DT
2382,0.01,8105.77,61,5,914,2/28/2020 13:3:46,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,95632,CA,,2015-09-11 00:00:00,1/8/2021 12:3:46,1/8/2021,SCHPMT,P2P_COMMIT,P2P,1/8/2021
2383,74.51,656.64,23,12,1781,,wiline networks inc.,southwest,california,MOBL,MOBILE,TOUCH_ID,,63119,MO,,1961-10-18 00:00:00,4/22/2021 22:4:53,4/22/2021,SCHPMT,P2P_COMMIT,P2P,4/22/2021
2384,3.04,0,63,4,31,2/18/2020 12:41:5,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92503,CA,5/8/2019 6:53:36,2002-07-16 00:00:00,3/10/2021 14:41:5,3/10/2021,SCHPMT,P2P_COMMIT,P2P,3/10/2021
2385,497.12,33347.82,80,7,231,1/28/2019 12:13:59,comcast,midwest,kansas,MOBL,DESKTOP,UN_PWD,ALLOW,86033,AZ,9/27/2019 10:15:20,2004-03-27 00:00:00,4/26/2021 12:13:59,4/26/2021,SCHPMT,P2P_COMMIT,P2P,4/26/2021
2386,462.9,3743.16,61,6,313,2/12/2017 8:36:36,frontier communications of america  inc.,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,85255,AZ,7/8/2017 6:45:37,2002-03-23 00:00:00,2/13/2021 11:36:36,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021
2387,0.28,22936.65,52,12,1626,7/18/2021 7:7:20,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85648,AZ,,2003-04-15 00:00:00,6/5/2021 12:0:51,6/5/2021,SCHPMT,P2P_COMMIT,P2P,6/5/2021
2388,0.98,0,60,4,127,9/28/2020 6:40:46,,,,ONLN,MOBILE,UN_PWD,ALLOW,91306,CA,,1990-09-01 00:00:00,3/2/2021 13:40:46,3/2/2021,SCHPMT,P2P_COMMIT,P2P,3/2/2021
2389,94.05,4028.17,85,16,234,7/21/2018 21:23:57,sky fiber internet,southwest,nevada,ONLN,DESKTOP,UN_PWD,ALLOW,89434,NV,5/2/2020 9:17:26,2002-05-03 00:00:00,4/26/2021 17:23:57,4/26/2021,SCHPMT,P2P_COMMIT,P2P,4/26/2021
2390,473.69,28204.36,37,7,1955,,frontier communications of america  inc.,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,75247,TX,10/8/2017 17:4:53,1984-12-26 00:00:00,7/17/2021 14:35:23,7/17/2021,SCHPMT,P2P_COMMIT,P2P,7/17/2021
2391,492.83,1331.77,77,5,75,,midcontinent communications,midwest,north dakota,ONLN,MOBILE,UN_PWD,ALLOW,92505,CA,,2000-06-02 00:00:00,4/5/2021 10:43:31,4/5/2021,SCHPMT,P2P_COMMIT,P2P,4/5/2021
2392,474.06,288.45,75,2,126,11/30/2020 4:32:53,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,94608,CA,,2014-05-25 00:00:00,2/4/2021 9:32:53,2/4/2021,SCHPMT,P2P_COMMIT,P2P,2/4/2021
2393,153.51,2177.91,28,5,2571,,comcast,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,48209,MI,5/23/2020 10:45:37,1977-11-24 00:00:00,6/9/2021 18:57:3,6/9/2021,SCHPMT,P2P_COMMIT,P2P,6/9/2021
2394,0.01,0,52,6,179,,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,89445,NV,,1995-07-01 00:00:00,5/16/2021 7:29:26,5/16/2021,SCHPMT,P2P_COMMIT,P2P,5/16/2021
2395,0.01,1138.34,68,8,56,11/3/2018 4:41:27,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85050,AZ,7/8/2020 6:32:35,2018-04-23 00:00:00,6/30/2021 12:41:27,6/30/2021,SCHPMT,P2P_COMMIT,P2P,6/30/2021
2396,55.36,498.31,51,6,377,,cox communications inc.,southwest,nevada,MOBL,DESKTOP,UN_PWD,ALLOW,95620,CA,7/4/2019 9:17:30,1987-08-28 00:00:00,7/9/2021 10:30:2,7/9/2021,SCHPMT,P2P_COMMIT,P2P,7/9/2021
2397,16.78,0,44,5,831,6/16/2020 4:12:32,t-mobile usa  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,28403,NC,7/18/2019 6:26:52,2002-11-01 00:00:00,5/19/2021 19:12:32,5/19/2021,SCHPMT,P2P_COMMIT,P2P,5/19/2021
2398,23.46,3878.78,86,10,25,9/24/2021 4:7:20,comcast cable communications  llc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,95628,CA,,2004-03-21 00:00:00,3/29/2021 13:0:51,3/29/2021,SCHPMT,P2P_COMMIT,P2P,3/29/2021
2399,491.23,13908.86,19,2,65,12/16/2021 12:58:52,mtn nigeria communication limited,unknown,unknown,ONLN,DESKTOP,FACE_ID,ALLOW,91789,CA,,1979-04-27 00:00:00,7/14/2021 10:58:52,7/14/2021,SCHPMT,P2P_COMMIT,P2P,7/14/2021
2400,9.91,57685.23,65,5,548,4/2/2020 19:57:43,t-mobile usa  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,22206,VA,8/23/2017 17:45:37,1992-06-21 00:00:00,2/11/2021 9:57:43,2/11/2021,SCHPMT,P2P_COMMIT,P2P,2/11/2021
2401,0.01,3253.62,26,5,1635,2/10/2019 20:9:18,cox communications inc.,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,92694,CA,7/8/2019 6:45:37,1997-11-01 00:00:00,1/29/2021 18:9:18,1/29/2021,SCHPMT,P2P_COMMIT,P2P,1/29/2021
2402,492.45,2236.57,71,5,1856,11/11/2020 12:47:31,wiline networks inc.,southwest,california,MOBL,,UN_PWD,ALLOW,57350,SD,,1994-04-17 00:00:00,3/23/2021 12:47:31,3/23/2021,SCHPMT,P2P_COMMIT,P2P,3/23/2021
2403,191.26,546.25,41,6,1662,3/10/2020 4:7:20,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,97404,OR,7/25/2018 7:5:54,2018-06-29 00:00:00,6/16/2021 17:0:51,6/16/2021,SCHPMT,P2P_COMMIT,P2P,6/16/2021
2404,161.43,9492.78,79,3,11,,comcast cable communications  llc,southwest,california,ONLN,PHONE,AFA_PL,ALLOW,63357,MO,,2001-02-28 00:00:00,8/22/2021 11:0:11,8/22/2021,SCHPMT,P2P_COMMIT,P2P,8/22/2021
2405,0.01,0,60,3,316,,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,95037,CA,,2002-09-22 00:00:00,2/7/2021 9:56:8,2/7/2021,SCHPMT,P2P_COMMIT,P2P,2/7/2021
2406,11.49,7538.24,35,3,2635,5/2/2021 19:7:20,algerie telecom,unknown,alger,ONLN,MOBILE,UN_PWD,ALLOW,85929,AZ,7/27/2021 10:17:12,2016-09-01 00:00:00,2/16/2021 9:0:51,2/16/2021,SCHPMT,P2P_COMMIT,P2P,2/16/2021
2407,0.01,7004.41,75,3,142,,centurylink communications  llc,southwest,arizona,MOBL,DESKTOP,UN_PWD,ALLOW,94547,CA,,1998-03-31 00:00:00,5/7/2021 6:34:9,5/7/2021,SCHPMT,P2P_COMMIT,P2P,5/7/2021
2408,488.32,3317.36,70,7,0,3/14/2021 15:34:26,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,18428,PA,10/0/2020 12:15:47,1996-10-24 00:00:00,1/25/2021 12:34:26,1/25/2021,SCHPMT,P2P_COMMIT,P2P,1/25/2021
2409,491.68,3786.92,25,4,1585,7/1/2021 13:41:28,,,,MOBL,,UN_PWD,ALLOW,78616,TX,,1985-04-16 00:00:00,4/29/2021 10:41:28,4/29/2021,SCHPMT,P2P_COMMIT,P2P,4/29/2021
2410,486.71,3647.15,40,5,1249,11/9/2021 12:56:55,t-mobile usa  inc.,mountain,colorado,MOBL,MOBILE,UN_PWD,ALLOW,50252,IA,,2004-10-01 00:00:00,2/9/2021 14:14:46,2/9/2021,SCHPMT,P2P_COMMIT,P2P,2/9/2021
2411,200.29,6140.38,61,5,277,6/18/2017 23:51:45,at&t mobility llc,pacific northwest,washington,ONLN,TABLET,FACE_ID,CHALLENGE_SUCCESS,97128,OR,,2002-05-19 00:00:00,1/6/2021 0:51:45,1/6/2021,SCHPMT,P2P_COMMIT,P2P,1/6/2021
2412,484.34,9405.56,75,6,138,1/30/2017 18:6:11,charter communications inc,south central,missouri,ONLN,DESKTOP,UN_PWD,ALLOW,93010,CA,6/21/2019 22:26:15,1989-04-30 00:00:00,8/14/2021 17:6:11,8/14/2021,SCHPMT,P2P_COMMIT,P2P,8/14/2021
2413,0.01,0,23,3,457,,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,FACE_ID,ALLOW,85746,AZ,,1996-08-24 00:00:00,2/3/2021 19:13:29,2/3/2021,SCHPMT,P2P_COMMIT,P2P,2/3/2021
2414,487.17,3300.99,54,3,861,2/14/2021 16:24:41,att services inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,95472,CA,,2016-05-27 00:00:00,3/26/2021 10:24:41,3/26/2021,SCHPMT,P2P_COMMIT,P2P,3/26/2021
2415,139.94,1653.71,45,11,485,6/25/2017 16:8:1,centurylink communications  llc,southwest,arizona,MOBL,DESKTOP,UN_PWD,ALLOW,91335,CA,7/21/2019 14:45:37,2011-01-14 00:00:00,1/15/2021 8:8:1,1/15/2021,SCHPMT,P2P_COMMIT,P2P,1/15/2021
2416,566.67,16612.96,19,3,557,9/20/2019 18:5:31,frontier communications of america  inc.,southwest,california,MOBL,DESKTOP,FACE_ID,ALLOW,66503,KS,,1990-06-22 00:00:00,1/16/2021 15:5:31,1/16/2021,SCHPMT,P2P_COMMIT,P2P,1/16/2021
2417,494.12,4411.08,57,6,0,5/3/2021 13:17:14,,,,MOBL,,UN_PWD,ALLOW,59070,MT,5/30/2020 19:23:41,1985-04-22 00:00:00,2/28/2021 16:17:14,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021
2418,23.8,3024.66,66,7,1208,11/1/2017 21:8:48,iron mountain data center,southwest,arizona,MOBL,MOBILE,AFA_PL,ALLOW,32746,FL,,1988-06-24 00:00:00,4/25/2021 23:8:48,4/25/2021,SCHPMT,P2P_COMMIT,P2P,4/25/2021
2419,163.44,31170.51,59,11,1668,4/13/2019 7:14:9,wave broadband,pacific northwest,washington,ONLN,DESKTOP,FACE_ID,ALLOW,36801,AL,10/14/2020 7:50:31,1975-05-18 00:00:00,3/25/2021 11:14:9,3/25/2021,SCHPMT,P2P_COMMIT,P2P,3/25/2021
2420,4.42,1156.93,48,5,767,,,,,ONLN,MOBILE,FACE_ID,ALLOW,34480,FL,9/28/2017 15:3:41,2002-12-01 00:00:00,2/25/2021 15:48:44,2/25/2021,SCHPMT,P2P_COMMIT,P2P,2/25/2021
2421,416.79,378.53,85,3,2747,12/15/2020 11:5:14,comcast cable communications  llc,southwest,california,MOBL,,UN_PWD,ALLOW,79911,TX,,1998-02-11 00:00:00,6/22/2021 16:5:14,6/22/2021,SCHPMT,P2P_COMMIT,P2P,6/22/2021
2422,496.18,317561.46,56,21,70,5/12/2018 20:8:0,cellco partnership dba verizon wireless,southwest,california,ONLN,TABLET,TOUCH_ID,ALLOW,28270,NC,,1984-06-19 00:00:00,7/28/2021 21:8:0,7/28/2021,SCHPMT,P2P_COMMIT,P2P,7/28/2021
2423,456.63,22.23,60,3,170,,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,89169,NV,,1991-05-26 00:00:00,6/18/2021 19:12:34,6/18/2021,SCHPMT,P2P_COMMIT,P2P,6/18/2021
2424,36.37,18160.34,39,6,866,5/12/2020 7:47:21,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,28270,NC,,2003-02-21 00:00:00,7/4/2021 11:47:21,7/4/2021,SCHPMT,P2P_COMMIT,P2P,7/4/2021
2425,20.92,1739.47,65,10,996,3/14/2019 7:56:34,t-mobile usa  inc.,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,77461,TX,,2015-07-22 00:00:00,1/22/2021 16:56:34,1/22/2021,SCHPMT,P2P_COMMIT,P2P,1/22/2021
2426,0.01,0,39,2,809,5/24/2021 14:7:20,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,94521,CA,,1999-03-06 00:00:00,3/4/2021 10:0:51,3/4/2021,SCHPMT,P2P_COMMIT,P2P,3/4/2021
2427,489.76,81825.52,84,8,119,11/7/2021 12:7:54,tzulo  inc.,great lakes,illinois,MOBL,DESKTOP,UN_PWD,ALLOW,97403,OR,3/25/2019 15:50:5,2021-12-18 00:00:00,2021-12-18 00:00:00,2021-12-18 00:00:00,SCHPMT,P2P_COMMIT,P2P,2021-12-18 00:00:00
2428,490.85,3118.21,20,2,0,2/13/2020 17:56:34,,,,MOBL,MOBILE,UN_PWD,ALLOW,86005,AZ,5/0/2020 11:34:27,2001-10-07 00:00:00,1/3/2021 14:56:34,1/3/2021,SCHPMT,P2P_COMMIT,P2P,1/3/2021
2429,61.28,3810.54,85,2,230,11/1/2017 3:27:1,comcast cable communications  llc,southwest,california,ONLN,,UN_PWD,ALLOW,77459,TX,5/1/2019 6:9:0,1983-02-21 00:00:00,4/19/2021 6:27:1,4/19/2021,SCHPMT,P2P_COMMIT,P2P,4/19/2021
2430,12.19,0,75,4,657,4/4/2020 12:7:20,charter communications inc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,85304,AZ,,1998-10-20 00:00:00,2/13/2021 9:0:51,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021
2431,491.6,2477.38,61,6,0,6/14/2021 12:52:23,,,,MOBL,MOBILE,UN_PWD,ALLOW,92677,CA,5/0/2018 23:46:16,1996-03-04 00:00:00,4/26/2021 11:52:23,4/26/2021,SCHPMT,P2P_COMMIT,P2P,4/26/2021
2432,494.4,3831.66,20,5,0,6/6/2020 12:36:24,,,,MOBL,MOBILE,UN_PWD,ALLOW,79102,TX,3/0/2020 15:45:1,1990-06-06 00:00:00,7/17/2021 12:36:24,7/17/2021,SCHPMT,P2P_COMMIT,P2P,7/17/2021
2433,42.07,0,70,2,313,11/15/2020 7:7:20,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,29625,SC,,2011-08-19 00:00:00,2/10/2021 12:0:51,2/10/2021,SCHPMT,P2P_COMMIT,P2P,2/10/2021
2434,67.26,0,60,3,1699,,t-mobile usa  inc.,south central,texas,ONLN,,TOUCH_ID,ALLOW,75234,TX,7/19/2019 23:32:24,1998-06-25 00:00:00,4/8/2021 17:0:40,4/8/2021,SCHPMT,P2P_COMMIT,P2P,4/8/2021
2435,2.07,477.02,24,5,755,,windstream communications llc,great lakes,illinois,ONLN,MOBILE,UN_PWD,ALLOW,85719,AZ,7/10/2019 20:28:53,2011-04-26 00:00:00,2/16/2021 22:47:31,2/16/2021,SCHPMT,P2P_COMMIT,P2P,2/16/2021
2436,490.14,3168.78,71,7,690,8/28/2020 4:32:52,southern new england telephone company and snet america  inc.,northeast,connecticut,ONLN,,UN_PWD,ALLOW,59718,MT,4/19/2019 15:56:32,2004-01-20 00:00:00,4/22/2021 12:32:52,4/22/2021,SCHPMT,P2P_COMMIT,P2P,4/22/2021
2437,9.03,10540.34,25,3,35,,charter communications inc,south central,texas,ONLN,DESKTOP,UN_PWD,ALLOW,92704,CA,3/1/2021 18:59:19,1985-07-01 00:00:00,3/5/2021 18:35:46,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021
2438,0.01,0,75,12,1807,,,,,ONLN,MOBILE,FACE_ID,ALLOW,92253,CA,10/31/2017 19:9:10,1997-06-01 00:00:00,3/2/2021 16:56:43,3/2/2021,SCHPMT,P2P_COMMIT,P2P,3/2/2021
2439,16.05,6072.89,65,15,196,9/19/2019 4:7:20,t-mobile usa  inc.,southwest,california,MOBL,MOBILE,AFA_PL,ALLOW,91761,CA,,2008-06-21 00:00:00,3/21/2021 18:0:51,3/21/2021,SCHPMT,P2P_COMMIT,P2P,3/21/2021
2440,492.83,11087.04,19,3,1004,3/28/2020 9:32:49,tpg telecom limited,unknown,western australia,MOBL,MOBILE,UN_PWD,CHALLENGE_SUCCESS,24540,VA,5/22/2021 10:50:5,1985-03-24 00:00:00,1/6/2021 8:32:49,1/6/2021,SCHPMT,P2P_COMMIT,P2P,1/6/2021
2441,14.07,1758.68,32,8,1698,10/20/2019 4:54:8,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,93436,CA,,1991-07-24 00:00:00,6/5/2021 19:54:8,6/5/2021,SCHPMT,P2P_COMMIT,P2P,6/5/2021
2442,148.07,5968.41,51,3,1899,10/18/2020 13:1:52,comcast,south central,texas,MOBL,DESKTOP,UN_PWD,ALLOW,92592,CA,,1993-08-01 00:00:00,3/18/2021 10:1:52,3/18/2021,SCHPMT,P2P_COMMIT,P2P,3/18/2021
2443,479.13,0,64,5,160,12/23/2017 4:7:20,charter communications inc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,94506,CA,,2004-06-01 00:00:00,4/21/2021 19:0:51,4/21/2021,SCHPMT,P2P_COMMIT,P2P,4/21/2021
2444,134.11,66963.66,46,8,275,6/27/2020 12:56:55,,,,ONLN,DESKTOP,FACE_ID,ALLOW,30024,GA,4/27/2021 23:32:26,1996-04-12 00:00:00,5/17/2021 17:14:46,5/17/2021,SCHPMT,P2P_COMMIT,P2P,5/17/2021
2445,3.84,400.12,54,8,1279,8/18/2017 10:41:15,charter communications inc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,89178,NV,,1991-06-19 00:00:00,5/29/2021 18:41:15,5/29/2021,SCHPMT,P2P_COMMIT,P2P,5/29/2021
2446,468.53,0,19,5,397,9/25/2018 4:24:24,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,95337,CA,,2004-06-01 00:00:00,6/13/2021 18:24:24,6/13/2021,SCHPMT,P2P_COMMIT,P2P,6/13/2021
2447,470.45,2206.44,42,3,131,2/15/2020 23:11:29,,,,ONLN,MOBILE,UN_PWD,ALLOW,85048,AZ,,2018-11-26 00:00:00,7/30/2021 13:11:29,7/30/2021,SCHPMT,P2P_COMMIT,P2P,7/30/2021
2448,489.36,3383.84,68,4,808,6/8/2020 20:25:0,,,,MOBL,TABLET,UN_PWD,ALLOW,20901,MD,,2020-06-20 00:00:00,1/28/2021 11:25:0,1/28/2021,SCHPMT,P2P_COMMIT,P2P,1/28/2021
2449,137.02,0,48,5,1384,,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,55108,MN,,1982-02-02 00:00:00,6/12/2021 11:0:51,6/12/2021,SCHPMT,P2P_COMMIT,P2P,6/12/2021
2450,84.12,0,68,3,788,,att services inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,95131,CA,4/28/2018 17:41:34,2012-08-09 00:00:00,2/16/2021 7:0:51,2/16/2021,SCHPMT,P2P_COMMIT,P2P,2/16/2021
2451,468.91,925.96,60,6,1032,,charter communications inc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,94571,CA,,2012-07-23 00:00:00,1/21/2021 9:32:13,1/21/2021,SCHPMT,P2P_COMMIT,P2P,1/21/2021
2452,490.46,3843.47,67,5,413,11/23/2021 8:42:10,,,,ONLN,MOBILE,UN_PWD,ALLOW,0,,5/27/2018 23:43:44,2002-12-19 00:00:00,1/20/2021 10:42:10,1/20/2021,SCHPMT,P2P_COMMIT,P2P,1/20/2021
2453,14.1,60617.21,32,33,2072,2/19/2020 19:34:45,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,94709,CA,,2016-11-30 00:00:00,1/30/2021 7:34:45,1/30/2021,SCHPMT,P2P_COMMIT,P2P,1/30/2021
2454,87.55,0,97,6,1540,,charter communications inc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,0,,3/29/2020 6:11:49,2001-08-21 00:00:00,7/24/2021 18:12:33,7/24/2021,SCHPMT,P2P_COMMIT,P2P,7/24/2021
2455,0.01,0,60,4,579,10/17/2021 4:43:9,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,89122,NV,,2010-02-28 00:00:00,1/13/2021 10:43:9,1/13/2021,SCHPMT,P2P_COMMIT,P2P,1/13/2021
2456,492.49,26869.52,43,3,0,3/6/2020 12:4:44,valley telecom internet,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,55429,MN,5/17/2020 8:18:33,1985-08-21 00:00:00,2/9/2021 13:4:44,2/9/2021,SCHPMT,P2P_COMMIT,P2P,2/9/2021
2457,183.16,20810.48,68,4,1636,,blackfoot telephone cooperative  inc.,mountain,montana,MOBL,,UN_PWD,ALLOW,39189,MS,10/17/2020 21:45:37,1993-03-03 00:00:00,6/9/2021 14:12:44,6/9/2021,SCHPMT,P2P_COMMIT,P2P,6/9/2021
2458,461.61,0,62,4,637,2/6/2020 7:57:50,t-mobile usa  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91730,CA,,2009-06-09 00:00:00,3/4/2021 8:57:50,3/4/2021,SCHPMT,P2P_COMMIT,P2P,3/4/2021
2459,473.04,207.95,17,22,1410,11/1/2019 21:46:37,mediacom communications corp,southeast,georgia,MOBL,MOBILE,AFA_PL,ALLOW,60010,IL,7/6/2019 20:59:36,1994-11-09 00:00:00,6/30/2021 12:46:37,6/30/2021,SCHPMT,P2P_COMMIT,P2P,6/30/2021
2460,369.74,2108.91,18,6,0,,comcast cable communications  llc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,87420,NM,7/8/2020 15:32:13,2002-11-24 00:00:00,3/11/2021 13:58:3,3/11/2021,SCHPMT,P2P_COMMIT,P2P,3/11/2021
2461,494.94,36130.84,65,25,1165,12/18/2018 15:7:20,baylor health care systems,south central,texas,ONLN,DESKTOP,UN_PWD,ALLOW,97013,OR,,1990-05-02 00:00:00,6/19/2021 9:0:51,6/19/2021,SCHPMT,P2P_COMMIT,P2P,6/19/2021
2462,486.47,3823.17,70,6,0,2/2/2020 14:25:51,,,,ONLN,MOBILE,UN_PWD,ALLOW,78537,TX,5/14/2020 10:52:16,2021-11-15 00:00:00,2021-11-15 00:00:00,2021-11-15 00:00:00,SCHPMT,P2P_COMMIT,P2P,2021-11-15 00:00:00
2463,45.92,0,30,5,221,8/28/2019 4:14:21,charter communications,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85615,AZ,,2019-07-01 00:00:00,3/23/2021 11:14:21,3/23/2021,SCHPMT,P2P_COMMIT,P2P,3/23/2021
2464,123.47,12302.32,26,3,499,5/18/2017 8:48:5,,,,ONLN,DESKTOP,UN_PWD,ALLOW,76092,TX,9/8/2020 12:32:42,1994-08-18 00:00:00,2/4/2021 20:48:5,2/4/2021,SCHPMT,P2P_COMMIT,P2P,2/4/2021
2465,1166.48,0,55,4,138,2/27/2019 4:14:58,comcast,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,85648,AZ,,1996-08-29 00:00:00,6/10/2021 16:14:58,6/10/2021,SCHPMT,P2P_COMMIT,P2P,6/10/2021
2466,153.22,4096.88,47,5,1942,3/18/2021 4:22:15,,,,MOBL,MOBILE,UN_PWD,ALLOW,86303,AZ,6/22/2019 21:2:44,2000-06-03 00:00:00,6/11/2021 11:22:15,6/11/2021,SCHPMT,P2P_COMMIT,P2P,6/11/2021
2467,0.01,0,70,2,132,2/18/2017 14:7:20,comcast,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,92651,CA,,2018-08-23 00:00:00,1/5/2021 14:0:51,1/5/2021,SCHPMT,P2P_COMMIT,P2P,1/5/2021
2468,492.14,2854.83,29,1,1541,6/1/2021 3:56:55,,,,MOBL,DESKTOP,UN_PWD,ALLOW,76015,TX,,2016-08-14 00:00:00,4/26/2021 12:14:46,4/26/2021,SCHPMT,P2P_COMMIT,P2P,4/26/2021
2469,489.69,2491.89,62,8,476,2/28/2021 15:56:55,,,,ONLN,,UN_PWD,ALLOW,28752,NC,3/3/2020 14:14:23,1999-01-11 00:00:00,6/4/2021 13:14:46,6/4/2021,SCHPMT,P2P_COMMIT,P2P,6/4/2021
2470,488.54,3783.36,38,6,354,4/6/2021 12:7:2,hughes network systems,great lakes,illinois,MOBL,DESKTOP,UN_PWD,ALLOW,85296,AZ,2/16/2021 23:3:30,2018-12-09 00:00:00,4/9/2021 10:7:2,4/9/2021,SCHPMT,P2P_COMMIT,P2P,4/9/2021
2471,491.02,2093.04,58,3,476,4/29/2019 6:30:50,highwinds network group  inc.,southeast,florida,MOBL,,UN_PWD,ALLOW,92345,CA,6/9/2018 18:1:55,1970-09-07 00:00:00,6/28/2021 5:30:50,6/28/2021,SCHPMT,P2P_COMMIT,P2P,6/28/2021
2472,10.67,0,46,6,158,10/16/2020 4:9:1,,,,ONLN,MOBILE,UN_PWD,ALLOW,52401,IA,,1995-07-18 00:00:00,2/18/2021 17:9:1,2/18/2021,SCHPMT,P2P_COMMIT,P2P,2/18/2021
2473,576.43,1595.5,96,6,1146,,servicios innovadores de comunicacin y entretenimiento  s.a.,unknown,guatemala,ONLN,,UN_PWD,,93444,CA,,1998-01-24 00:00:00,7/22/2021 12:10:43,7/22/2021,SCHPMT,P2P_COMMIT,P2P,7/22/2021
2474,490.77,4086,58,4,0,12/15/2021 13:30:13,,,,ONLN,DESKTOP,UN_PWD,ALLOW,81503,CO,10/0/2021 14:50:5,1991-01-28 00:00:00,1/17/2021 12:30:13,1/17/2021,SCHPMT,P2P_COMMIT,P2P,1/17/2021
2475,17.35,73.04,70,6,93,5/28/2019 4:6:49,t-mobile usa  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,0,,,1986-03-10 00:00:00,6/9/2021 9:6:49,6/9/2021,SCHPMT,P2P_COMMIT,P2P,6/9/2021
2476,492.35,11639.33,21,6,1693,,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,FACE_ID,ALLOW,94127,CA,,2002-06-23 00:00:00,4/10/2021 12:0:51,4/10/2021,SCHPMT,P2P_COMMIT,P2P,4/10/2021
2477,494.11,2925.79,55,6,885,1/13/2020 11:42:22,att services inc,southeast,north carolina,MOBL,,UN_PWD,ALLOW,94618,CA,5/0/2020 12:50:5,2020-05-14 00:00:00,6/22/2021 10:42:22,6/22/2021,SCHPMT,P2P_COMMIT,P2P,6/22/2021
2478,927.07,75926.13,60,3,1190,4/4/2017 4:44:49,cellco partnership dba verizon wireless,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,56003,MN,,1992-06-17 00:00:00,8/18/2021 7:44:49,8/18/2021,SCHPMT,P2P_COMMIT,P2P,8/18/2021
2479,479.56,91515.68,30,13,997,,at&t mobility llc,south central,texas,MOBL,PHONE,UN_PWD,ALLOW,87501,NM,,1982-08-12 00:00:00,2/20/2021 10:17:14,2/20/2021,SCHPMT,P2P_COMMIT,P2P,2/20/2021
